회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
슈프리마,"마감일
상시",[슈프리마에이아이] SW/솔루션 경력직 채용공고,SW/솔루션,"• C/C++ 을 이용한 개발에 능숙하신 분 
• Android, iOS 앱 개발에 능숭하신 분 
• 웹 어플리케이션 경험이 있으신 분
• Python을 이용한 개발이 가능하신 분","• 영상처리, 컴퓨터비전, 패턴인식, 딥러닝 관련 분야 석사 이상 또는 2년 이상 경력을 가지신 분
• 중급 이상 영어 작문 및 독해가 가능하신 분
• 출입 통제 및 바이오 인식 제품 개발 경험이 있으신 분
• 얼굴인식 데이터의 수집, 정제 및 Augmentation 개발 경험이 있으신 분
• 웹 크롤링 경험이 있으신 분","경력
경력 2~10년","C
C++
Android OS
iOS
Python
SW",https://www.jumpit.co.kr/position/16892,"• 4.5일제 (금요일 4시간 근무)
• 시차출근제도 (8시~10시 사이 자율출근)
• 네이버포인트 연 120만원 지급 / 자기계발비 연 180만원 지원 중 택1
• 이주비 100만원 지원 (오피스 근방 이주시)
• 생활안정자금 매월 30만원 지원 (오피스 근방 이주시 2년간)
• 양육비 및 학자금 지원
• 경조금 지급
• 무이자 주택 대출 지원
• 재직자 내일채움공제 지원
• 사내 어학 아카데미 운영
• 리조트 지원
• 스낵바 운영 (음료, 커피, 시리얼, 제과 등)
• 건강검진, 예방접종 지원
• 문화/레저생활 지원"
엑스소프트,"마감일
상시",솔루션 개발 및 프로젝트 수행,SW/솔루션,"• C# 또는 JAVA 프로그램 개발자
• DB, SQL 이해 및 경험자
• 해외 및 지방 Project 가능자","• 보험 및 금융 업무 경험자
• C# 및 JAVA 동시 개발 가능자 우대","경력
경력 7~10년","java
c#
DB
SQL",https://www.jumpit.co.kr/position/16521,"• 카페테리아 최고급 원두 상시제공
• 복지포인트 제공
• 자율복장
• 생일 축하금 지원
• 동호회 지원
• 탄력근무제 시행"
한국알박,"마감일
상시",반도체 설비제어 SW 채용,SW/솔루션,"• C, C++, C# Soft구현에 능숙한 자","• 반도체장비 제어 SW개발 경험자 
• 각종 통신드라이버 개발 경력자 (Serial, EtherCAT, DeviceN, TCP/IP 등) 
• 일본어 가능자","경력
경력 2~15년","SW
C
C++
C#",https://www.jumpit.co.kr/position/17336,"• 지원금/보험 : 단체 상해보험, 통신비 지원
• 급여제도 : 퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상. 각종 수당
• 교육/생활 : 창립일행사, 우수사원시상식, 워크샵, 신입사원교육(OJT), 직무능력향상교육, 리더쉽강화교육, 멘토링제도, 외국어 교육 지원, 구내식당(사원식당), 점심식사 제공, 저녁식사 제공, 사내동호회 운영, 사우회(경조사회), 해외주재원 제도
• 리프레시 : 연차, 경조휴가제, 반차, Refresh휴가, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남성출산휴가
• 근무환경 : 휴게실, 회의실, 노트북, 사원증"
한국알박,"마감일
상시",Software개발자 채용,SW/솔루션,"• 프로그래밍언어(C, C++, C#, Java) 설계가능자 
• OOP 설계경험자 
• 설비제어 설계경험자",• 일본어 가능자,"경력
경력 5~15년","SW
C
C++
C#
Java",https://www.jumpit.co.kr/position/17333,"• 급여/포상 : 이익배분제도(年2회 경영성과금), 명절 상여금 지급, 차량유지비 지원, 포상제도(장기근속/우수사원)
• 교육/연수제도 : 직무별 교육(사내/외, 사이버연수원), 사내어학강좌, 외국어 교육비 지원, 일본 그룹사 연수
• 건강 : 임직원 상해보험 가입, 건강검진 및 종합검진, 금연 성공자 포상
• 주거/여가생활 : 웰빙 스포츠/문화 클럽 지원, 동호회 활동 지원, 휴양리조트(대명/한화/휘닉스), 주택자금대부지원, 회사/사우회 경조지원, 사내 기숙사(남자) 운영, 자녀학자금 지원"
백금티앤에이,"마감일
상시",SW 개발자 (신입/경력),SW/솔루션,"• C, C++, Python Progamming 가능자
• Firmware 개발 관련 경력자
• Android/iPhone App 개발 관련 경력자","• 컴퓨터 공학과 석/박사 학위 소유자
• AWS Certification 자격증 소유자
• DashCam(차량용 블랙박스) 및 Computer vision 관련 제품 개발 경력자
• Embedded Linux 기반 제품 개발 경력자
• OpenCV 활용 가능 또는 ADAS/DMS 기능 관련 개발 경험자
• DSP 관련 FW 개발 경험자","경력
신입~6년","C
C++
Python
AWS
Embedded
Linux
SW
iOS
OpenCV
FW",https://www.jumpit.co.kr/position/6966,"• 자녀 대학학자금 전액지원
• 임직원 종합건강검진 (매 2년)
• 임직원 단체상해보험 가입
• 어학교육비 지원
• 대여금 제도 (주택구입, 임차, 긴급생활자금)
• 콘도미니엄제도 (대명콘도)
• 장기근속자 순금 포상(10년, 15년, 20년)
• 기타 지원(생일, 결혼기념일 축하금 지급, 명절 상품권 지급)"
네오티스,"마감일
상시",SW/임베디드 정규직 채용,SW/솔루션,"• 전자/전기 및 컴퓨터공학 전공자 (2023년 2월 졸업생 지원 가능)
• C, C++ 프로그래밍 능력
• 임베디드 및 실시간 시스템 프로그래밍 경험(NXP, ST, Infineon 계열 MCU)
• 긍정적이며 효과적으로 협업할 수 있는 능력","• 자동차 어플리케이션(Body and Chassis, Infortainment, etc) 개발 경험
• Vector사 CANoe, CAPL 사용 경험자
• A-SPICE 및 ISO26262 프로세스 개발 경험
• Git, Jira, CI, 지식 / Agile 개발 경험자","경력
신입~10년","C
C++
HW
Embedded
SW",https://www.jumpit.co.kr/position/13832,"• 사택 및 기숙사(안성 근무지) 제공
• 경조휴가 및 경조위로금 지급
• 교통비 지원
• 휴양시설(콘도) 이용
• 협력병원"
하이퍼정보,"마감일
상시",RPA(업무자동화) 스크립트 신입 개발자 모십니다.,SW/솔루션,• 신입 또는 경력 2년 미만,"• Uipatch, Automationanywhere 등 RPA 솔루션 경력 우대
• java, javascript, C#, Excel 고급 사용자 우대 
• 정부지원 개발과정 교육프로그램 수강자 우대
• 컴퓨터/시스템공학
• 정보처리기사","경력
신입~2년","RPA
Java
JavaScript
C#",https://www.jumpit.co.kr/position/12406,"• 지원금/보험 : 각종 경조사 지원, 통신비 지원
• 급여제도 : 퇴직연금, 인센티브제, 장기근속자 포상, 퇴직금, 4대 보험
• 선물 : 명절선물/귀향비, 생일선물/파티, 장기근속 선물
• 교육/생활 : 우수사원시상식, 워크샵, 도서구입비지원, 저녁식사 제공, 음료제공(차, 커피)
• 근무 환경 : 회의실, 전용 사옥, 사내 정원, 노트북, 사무용품 지급
• 조직문화 : 회식강요 안함, 야근강요 안함, 자유로운 연차사용
• 출퇴근 : 차량유류비지급, 야간교통비지급, 주차장제공, 주 40시간제 시행
• 리프레시 : 연차, 경조휴가제, 근로자의 날 휴무"
한국에스지에스,"마감일
상시",SGS Korea 신뢰성사업부 Functional Safety팀 경력직 모집,SW/솔루션,"• 경력 : C코드 시험 경험 (2년 이상)
• 정적/ 동적 시험 경험자","• 소프트웨어 시험도구(코드인스펙터, 컨트롤러테스터) 사용 경험자
• GS인증 또는 ISO/IEC 25023 경험자","경력
경력 2~10년","C
SW
QA",https://www.jumpit.co.kr/position/6934,"• 안정된 생활을 지원합니다.
건강검진, 각종 경조사 지원, 단체 상해보험, 본인학자금, 선택적복리후생, 자녀학자금

• 직원들의 열정에 보답하고 싶습니다.
퇴직연금, 인센티브제, 장기근속자 포상, 야근수당, 4대 보험

• 직원들의 자기계발을 존중합니다!
신입사원교육(OJT), 멘토링제도, 사내동호회 운영

• 직원 중심의 조직문화를 만들어갑니다.
노조/노사협의회

• 최고의 복지는 휴가죠!
산전 후 휴가, 육아휴직, 휴양시설 제공"
에스트라오토모티브시스템(erae),"마감일
상시",Cyber Security Software 개발자,SW/솔루션,• 차량용 CAN network 환경에서의 Embedded SW 개발자,• 차량용 cyber security SW 개발 유 경험자 우대,"경력
경력 3~5년","Embedded
SW",https://www.jumpit.co.kr/position/9074,"• 건강검진 및 의료비 지원
• 통근버스 및 기숙사 운영
• 리프레시 (연차, 여름휴가, 경조휴가제 등)
• 구내식당 운영"
에니텍시스,"마감일
상시",연구소 .NET/WPF 개발자 (키오스크 개발 & 유지보수),SW/솔루션,"• C# / WPF 프로젝트 경험자
• MVVM에 대한 지식 보유자
• 3년차 이상","• delphi
• Prism (MVVM프레임워크)
• Serial 통신경험
• Soap통신
• git","경력
경력 3~5년","WPF
C#
Delphi
Git
.NET",https://www.jumpit.co.kr/position/11398,"• 도서비 지원
• 4대 보험
• 식비 10만원 지급(월급 이외)
• 연차 휴가(연 15일)
• 건강 검진(연 1회)
• 경조사 지원"
미래컴퍼니,"마감일
상시",[(주)미래컴퍼니] 수술로봇 시스템 SW 개발자,SW/솔루션,"• 학력 : 대졸 이상
• 경력 : 7년 이상
 - C/C++ 고급 사용자 (gcc 기반)
 - Linux or RTOS 기반 Application 개발자","• 자동화 설비/Robot 시스템 개발 경험 우대
• Embedded SW 개발 경험 우대
• 고속 TCP 통신 경험자 우대
• 의료기기 SW 개발 경험 우대","경력
경력 7~25년","C++
Qt
OpenGL
SW
GUI
TCP/IP
Linux
RTOS",https://www.jumpit.co.kr/position/2019,"• 기숙사(오산,구미,파주)
• 통근버스
• 차량유지비
• 조·중·석식 제공(지원)
• 교육비지원
• 직원대출제도
• 기타(선택적 복지 제도, 가족 의료비 지원, 단체상해&실비보험, 장기 근속자 휴가, 안식년 휴가제도, 콘도 이용 지원, 결혼기념일 휴가, 건강검진&보건상담, 경조사 지원, 생일/입사자/명절 선물 제공, 휴게실·카페테리아·체육시설, 신입사원교육(OJT), 직무능력향상교육)"
델타인덱스,"마감일
상시",소프트웨어(SW) 개발자,SW/솔루션,"• JAVA(자바), C, C++, C#, 소프트웨어(SW) 개발 
• 대학 4년제 이상","• 정보처리기사
• 개발언어 : Java, JSP, javascript, C, C++, C# 등 
• 개발기술 : Spring framework, Spring boot, Spring Security 등의 경험 및 지식보유자","경력
경력 3~10년","Java
JavaScript
C#
C++
Spring Framework
Spring Boot",https://www.jumpit.co.kr/position/223,"• 급여제도 : 퇴직금
• 교육/생활 : 워크샵, 자격증취득지원, 교육비 지원, 저녁식사 제공
• 출퇴근 : 주차장제공
• 리프레시 : 연차, 여름휴가, 반차"
엔에스티정보통신,"마감일
상시",S/W 개발자,SW/솔루션,• 경력 : 개발 경험 2년이상 software engineer,"• 개발 경험 2년이상 software engineer 
• 임베이디드 리눅스 개발자 
• WiFi AP 개발 경험 
• LTE Router 개발 경험 
• L2/L3 Switch 개발 경험 
• 보안 Switch 개발 경험","경력
경력 2~10년","Linux
React Router
SW
Embedded",https://www.jumpit.co.kr/position/2922,"• 연금보험 : 4대보험(국민연금, 고용보험, 산재보험, 건강보험)
• 기타보험 : 퇴직연금보험, 상해보험(외근직) 가입 운용
• 성과 인센티브제도 운영(희망 연봉 외)
• 경조사 지원 : 각종 경조금
• 교육 지원 : 교육비 지원, 도서구입비 지원
• 직원전용 휴양소 운영, 휴가 시 해피 디너비용 지급(년 1회)"
브레이너,"마감일
상시",Web Application 개발자,SW/솔루션,"• JavaScript, Java, Spring framework (Spring boot, myBatis) 사용 경험
• Java 기반 Application 개발 경험
• 자신의 일정관리에 철저한 분
• 소프트웨어 제품 분석 및 새로운 기술 적용에 두려움 없는 분
• 기업용 어플리케이션 설계 및 개발 능력","• 보안 솔루션 개발 경력
• 전자정부 FrameWork 기반 개발 경력
• Linux(CentOS, Ubuntu) 사용자 우대
• CI/CD, 이슈관리툴 사용 경험자 우대","경력
경력 2~20년","Java
Spring Framework
JavaScript
Spring Boot
Mybatis
Linux
CentOS
Ubuntu",https://www.jumpit.co.kr/position/243,"• 급여제도 : 우수사원포상, 4대 보험
• 교육/생활 : 워크샵
• 조직문화 : 자유복장
• 리프레시 : 연차, 포상휴가"
원프레딕트,"마감일
상시",Data Scientist(팀 리드),SW/솔루션,"이런 분이 필요해요!
• 논리적이며 분석적인 사고방식과 문제 해결 능력을 갖추신 분
• 기계공학, 전기/전자공학, 컴퓨터공학, 산업공학 등을 전공하신 분
• 수학적 배경지식(선형대수, 미적분, 확률통계)을 보유하신 분
• Python, SQL 및 이에 상응하는 프로그래밍 언어 능력을 보유하신 분
• 분석 및 시각화 라이브러리(Python: Scipy, Pandas, Matplotlib, Seaborn, plotly) 사용이 능숙하신 분
• 탐색적 데이터 분석(exploratory data analysis, EDA) 관련 업무에 능숙하신 분
• 산업데이터 (Tabular, Time-series, etc.) 기반의 분석업무 수행 경험이 있으신 분","이런 경험이 있으면 더 좋아요!
• 5년 이상 팀을 리딩한 경험이 있으신 분
• 산업 현장에 AI 기술을 적용하는 것에 어려움을 느껴본 경험이 있으신 분
• 진동, 전류, 전자파, 온도 등 데이터 측정을 위한 인프라 (센서, DAQ, 게이트웨이) 구축 경험이 있으신 분
• 머신러닝 라이브러리 및 딥러닝 프레임워크 (tensorflow, pytorch, scikit-learn) 사용 경험이 있으신 분
• 컴퓨터공학 전공자 또는 S/W 개발자와 원활하게 협업이 가능하신 분","경력
경력 5~10년","Python
SQL
Pandas",https://www.jumpit.co.kr/position/17887,"[Compensation Package]
• 최고의 인재에 걸맞는 경쟁력 있는 수준의 연봉 지급
• 4대 보험, 퇴직금, 연차
• 전사 목표 달성 시, 상여금 지급
• 직원 추천 및 특허 포상 지급
• 장기근속자 포상

[Work Environment]
• 선택근무제(주 40시간 내에서 1일의 근로시간을 자율적으로 결정하여 근무)
• 자유로운 복장과 수평적인 조직문화
• 점심 식대 지원
• 사내 카페(Awesome Place)에서 커피, 음료, 간식 무한 제공
• 언제든지 편안하게 쉴 수 있는 휴식 공간
• 선릉역에서 200미터, 테헤란로에 위치한 최고의 접근성과 쾌적한 사무실에서 최고의 동료들과 함께 근무
• 최고 사양의 업무 장비 및 소프트웨어
• 야근 시 택시비 지원
• 업무 관련 서적 및 물품 전부 지원
• 최신 세미나/컨퍼런스 및 업무 관련 교육 지원

[Refresh]
• 매년 건강검진 지원
• 명절 선물 및 경조사 지원
• 생일 당일 유급 휴가
• 티키타카데이(2시간 조기 퇴근)
• 사내 동호회 활동비 지원
• 법인차량 주말/휴일 개인 사용 가능"
한국알박,"마감일
상시",Software개발(Database) 채용,SW/솔루션,"• RDB(MSSQL, MariaDB 등) 및 NoSQL(MongoDB, Redis 등) 개발 및 운영 
• DB Stored Procedure 설계 / 구현 
• Time Series DB[시계열 DB](influx, TimeScaleDB 등) 개발 및 운용","• 반도체장비 제어 SW개발 경험자 
• C/C++, C#, Python, Java 개발 경험자 
• Restful API 설계 / 구현 
• EDA시스템에 DB 설계 및 운용 경험자 
• 일본어 가능자","경력
경력 5~15년","SW
MSSQL
MariaDB
NoSql
MongoDB
Redis",https://www.jumpit.co.kr/position/17334,"• 지원금/보험 : 단체 상해보험, 통신비 지원
• 급여제도 : 퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상. 각종 수당
• 교육/생활 : 창립일행사, 우수사원시상식, 워크샵, 신입사원교육(OJT), 직무능력향상교육, 리더쉽강화교육, 멘토링제도, 외국어 교육 지원, 구내식당(사원식당), 점심식사 제공, 저녁식사 제공, 사내동호회 운영, 사우회(경조사회), 해외주재원 제도
• 리프레시 : 연차, 경조휴가제, 반차, Refresh휴가, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남성출산휴가
• 근무환경 : 휴게실, 회의실, 노트북, 사원증"
